2021-09-11 01:47:37, INFO: Current git head hash code: 0c0a09065025679c77ccd9c0ac86f8de6d820bee
2021-09-11 01:47:37, INFO: Using device: cpu
2021-09-11 01:47:37, INFO: Policy: SARL w/ global state
2021-09-11 01:47:37, INFO: human number: 5
2021-09-11 01:47:37, INFO: Not randomize human's radius and preferred speed
2021-09-11 01:47:37, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2021-09-11 01:47:37, INFO: Square width: 10.0, circle width: 4.0
2021-09-11 01:47:37, INFO: Current learning rate: 0.010000
2021-09-11 02:02:20, INFO: TRAIN in episode 66 has success rate: 1.00, collision rate: 0.00, nav time: 24.00, total reward: 0.0535
2021-09-11 02:02:24, INFO: TRAIN in episode 67 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-09-11 02:02:29, INFO: TRAIN in episode 68 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.1001
2021-09-11 02:02:33, INFO: TRAIN in episode 69 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0055
2021-09-11 02:02:37, INFO: TRAIN in episode 70 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2021-09-11 02:02:42, INFO: TRAIN in episode 71 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1541
2021-09-11 02:02:47, INFO: TRAIN in episode 72 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.0738
2021-09-11 02:02:52, INFO: TRAIN in episode 73 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-09-11 02:02:56, INFO: TRAIN in episode 74 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.1011
2021-09-11 02:03:01, INFO: TRAIN in episode 75 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0208
2021-09-11 02:03:05, INFO: TRAIN in episode 76 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-09-11 02:03:10, INFO: TRAIN in episode 77 has success rate: 1.00, collision rate: 0.00, nav time: 21.00, total reward: 0.1111
2021-09-11 02:03:15, INFO: TRAIN in episode 78 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0239
2021-09-11 02:03:20, INFO: TRAIN in episode 79 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-09-11 02:03:24, INFO: TRAIN in episode 80 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0581
2021-09-11 02:03:26, INFO: TRAIN in episode 81 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1332
2021-09-11 02:03:29, INFO: TRAIN in episode 82 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1310
2021-09-11 02:03:33, INFO: TRAIN in episode 83 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2021-09-11 02:03:37, INFO: TRAIN in episode 84 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.1011
2021-09-11 02:03:41, INFO: TRAIN in episode 85 has success rate: 1.00, collision rate: 0.00, nav time: 22.75, total reward: 0.0552
2021-09-11 02:03:46, INFO: TRAIN in episode 86 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-09-11 02:03:48, INFO: TRAIN in episode 87 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1472
2021-09-11 02:03:52, INFO: TRAIN in episode 88 has success rate: 1.00, collision rate: 0.00, nav time: 23.25, total reward: -0.0075
2021-09-11 02:03:58, INFO: TRAIN in episode 89 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0066
2021-09-11 02:04:03, INFO: TRAIN in episode 90 has success rate: 1.00, collision rate: 0.00, nav time: 23.25, total reward: 0.0886
2021-09-11 02:04:08, INFO: TRAIN in episode 91 has success rate: 1.00, collision rate: 0.00, nav time: 21.00, total reward: 0.1123
2021-09-11 02:04:12, INFO: TRAIN in episode 92 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
2021-09-11 02:04:16, INFO: TRAIN in episode 93 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.0894
2021-09-11 02:04:21, INFO: TRAIN in episode 94 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0491
2021-09-11 02:04:26, INFO: TRAIN in episode 95 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-09-11 02:04:31, INFO: TRAIN in episode 96 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0006
2021-09-11 02:04:32, INFO: TRAIN in episode 97 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2786
2021-09-11 02:04:37, INFO: TRAIN in episode 98 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0027
2021-09-11 02:04:42, INFO: TRAIN in episode 99 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1902
2021-09-11 02:04:46, INFO: TRAIN in episode 100 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.1011
2021-09-11 02:04:50, INFO: TRAIN in episode 101 has success rate: 1.00, collision rate: 0.00, nav time: 22.50, total reward: 0.0959
2021-09-11 02:04:55, INFO: TRAIN in episode 102 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0146
2021-09-11 02:05:00, INFO: TRAIN in episode 103 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-09-11 02:05:04, INFO: TRAIN in episode 104 has success rate: 1.00, collision rate: 0.00, nav time: 24.00, total reward: 0.0819
2021-09-11 02:05:09, INFO: TRAIN in episode 105 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-09-11 02:05:13, INFO: TRAIN in episode 106 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1387
2021-09-11 02:05:18, INFO: TRAIN in episode 107 has success rate: 1.00, collision rate: 0.00, nav time: 23.00, total reward: 0.0910
2021-09-11 02:05:24, INFO: TRAIN in episode 108 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0649
2021-09-11 02:05:30, INFO: TRAIN in episode 109 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2021-09-11 02:05:32, INFO: TRAIN in episode 110 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1352
2021-09-11 02:05:37, INFO: TRAIN in episode 111 has success rate: 1.00, collision rate: 0.00, nav time: 23.50, total reward: 0.0863
2021-09-11 02:05:42, INFO: TRAIN in episode 112 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0442
2021-09-11 02:05:46, INFO: TRAIN in episode 113 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1758
2021-09-11 02:05:47, INFO: TRAIN in episode 114 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1476
2021-09-11 02:05:49, INFO: TRAIN in episode 115 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1377
2021-09-11 02:05:55, INFO: TRAIN in episode 116 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
